npi,taxid,billing_code,billing_code_type,negotiated_type,aetna_open_access_managed,bcbs_tx_ppo,cigna_national_oap,uhc_choice_plus
1730132234,741152597,571,DRG,negotiated,33685.08,25284.92,22195.10,23055.67
1730132234,741152597,572,DRG,negotiated,28946.53,17075.13,16204.07,16832.35
1730132234,741152597,573,DRG,negotiated,457876.39,183055.53,79034.54,82098.94
1730132234,741152597,574,DRG,negotiated,93280.80,50194.14,48528.73,50410.33
1730132234,741152597,576,DRG,negotiated,62359.14,78289.87,76052.49,79001.26
1730132234,741152597,577,DRG,negotiated,151605.51,43361.31,35255.56,36622.52
1730132234,741152597,579,DRG,negotiated,66957.91,48623.30,42431.34,44076.52
1730132234,741152597,58,DRG,negotiated,18298.18,26868.13,23227.71,24128.32
1730132234,741152597,580,DRG,negotiated,39157.05,26728.98,23374.46,24280.76
1730132234,741152597,581,DRG,negotiated,35368.28,21286.70,19003.02,19739.83
1730132234,741152597,582,DRG,negotiated,144443.64,25403.97,26048.21,27058.18
1730132234,741152597,583,DRG,negotiated,94515.81,29394.19,20339.90,21128.54
1730132234,741152597,585,DRG,negotiated,25575.48,26895.96,24786.73,25747.78
1730132234,741152597,59,DRG,negotiated,24916.84,17429.19,15394.94,15991.85
1730132234,741152597,592,DRG,negotiated,18524.75,26195.57,24017.99,24949.24
1730132234,741152597,593,DRG,negotiated,19092.38,17634.82,15508.03,16109.32
1730132234,741152597,595,DRG,negotiated,28530.13,31177.11,28829.67,29947.48
1730132234,741152597,597,DRG,negotiated,37559.70,25417.88,22671.69,23550.74
1730132234,741152597,60,DRG,negotiated,51240.02,16671.56,12201.52,12674.61
1730132234,741152597,600,DRG,negotiated,6264.41,15413.07,14016.33,14559.78
1730132234,741152597,602,DRG,negotiated,18848.97,22418.45,19402.88,20155.18
1730132234,741152597,603,DRG,negotiated,16117.91,13197.51,11871.67,12331.97
1730132234,741152597,604,DRG,negotiated,23633.95,22849.81,20318.36,21106.16
1730132234,741152597,605,DRG,negotiated,14866.43,13975.20,12256.72,12731.94
1730132234,741152597,606,DRG,negotiated,18710.07,23378.58,20664.36,21465.58
1730132234,741152597,607,DRG,negotiated,9116.37,12804.80,11419.32,11862.08
1730132234,741152597,61,DRG,negotiated,57282.74,44700.84,39481.59,41012.41
1730132234,741152597,614,DRG,negotiated,94762.71,36947.15,31636.70,32863.35
1730132234,741152597,616,DRG,negotiated,59627.71,61321.42,50681.46,52646.53
1730132234,741152597,617,DRG,negotiated,60859.37,31382.74,26172.07,27186.84
1730132234,741152597,62,DRG,negotiated,49932.27,30741.11,25811.26,26812.04
1730132234,741152597,622,DRG,negotiated,64592.03,55889.97,48750.87,50641.08
1730132234,741152597,623,DRG,negotiated,34383.15,28935.26,25372.37,26356.13
1730132234,741152597,625,DRG,negotiated,123833.57,43912.33,38735.74,40237.64
1730132234,741152597,626,DRG,negotiated,65629.33,25555.49,21799.29,22644.51
1730132234,741152597,627,DRG,negotiated,27801.52,18287.27,17177.44,17843.46
1730132234,741152597,628,DRG,negotiated,67291.97,56887.20,49069.94,50972.53
