zipcode	population	latitude	longitude	state	city	county	msa	cbsa	cbsa_name	msa_name	medicarecbsacode	medicarecbsaname
75204	26279	32.801944	-96.787577	TX	DALLAS	DALLAS	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75205	23061	32.833389	-96.793911	TX	DALLAS	DALLAS	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75206	36248	32.833452	-96.771706	TX	DALLAS	DALLAS	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75207	9648	32.781467	-96.821474	TX	DALLAS	DALLAS	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75208	30171	32.751471	-96.838668	TX	DALLAS	DALLAS	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75209	13653	32.844254	-96.833186	TX	DALLAS	DALLAS	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75210	7482	32.764515	-96.736787	TX	DALLAS	DALLAS	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75211	73146	32.736514	-96.905719	TX	DALLAS	DALLAS	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75212	24884	32.775782	-96.881774	TX	DALLAS	DALLAS	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75214	32950	32.826449	-96.745324	TX	DALLAS	DALLAS	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75215	14648	32.751138	-96.764729	TX	DALLAS	DALLAS	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75216	49416	32.710651	-96.777772	TX	DALLAS	DALLAS	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75217	80324	32.700936	-96.685995	TX	DALLAS	DALLAS	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75218	21665	32.837564	-96.697157	TX	DALLAS	DALLAS	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75219	22124	32.805428	-96.814226	TX	DALLAS	DALLAS	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75220	41891	32.862268	-96.870878	TX	DALLAS	DALLAS	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75221	0	32.7835	-96.8003	TX	DALLAS	DALLAS	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75222	0	32.7835	-96.8003	TX	DALLAS	DALLAS	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75223	13947	32.793768	-96.747272	TX	DALLAS	DALLAS	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75224	34034	32.710741	-96.83994	TX	DALLAS	DALLAS	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75225	20892	32.863466	-96.791739	TX	DALLAS	DALLAS	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75226	3506	32.783758	-96.776214	TX	DALLAS	DALLAS	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75227	55029	32.772721	-96.686605	TX	DALLAS	DALLAS	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75228	66551	32.825202	-96.68199	TX	DALLAS	DALLAS	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75229	31571	32.89286	-96.864142	TX	DALLAS	DALLAS	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75230	26934	32.902156	-96.794543	TX	DALLAS	DALLAS	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75231	37052	32.879729	-96.744154	TX	DALLAS	DALLAS	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75232	28682	32.657741	-96.839232	TX	DALLAS	DALLAS	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75233	14043	32.708286	-96.874206	TX	DALLAS	DALLAS	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75234	28794	32.924473	-96.896957	TX	DALLAS	DALLAS	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75235	17177	32.831295	-96.845969	TX	DALLAS	DALLAS	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75236	15949	32.683676	-96.938141	TX	DALLAS	DALLAS	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75237	17101	32.662318	-96.874226	TX	DALLAS	DALLAS	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75238	30483	32.879634	-96.70374	TX	DALLAS	DALLAS	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75240	24296	32.932536	-96.786826	TX	DALLAS	DALLAS	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75241	27066	32.664576	-96.756392	TX	DALLAS	DALLAS	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75242	0	32.7737	-96.8066	TX	DALLAS	DALLAS	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75243	55406	32.913819	-96.733495	TX	DALLAS	DALLAS	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75244	13266	32.930328	-96.835261	TX	DALLAS	DALLAS	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75246	2770	32.793243	-96.772887	TX	DALLAS	DALLAS	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75247	468	32.81932	-96.877465	TX	DALLAS	DALLAS	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75248	33395	32.968925	-96.798418	TX	DALLAS	DALLAS	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75249	13373	32.642243	-96.970773	TX	DALLAS	DALLAS	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75250	0	32.7835	-96.8001	TX	DALLAS	DALLAS	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75251	2331	32.917314	-96.77491	TX	DALLAS	DALLAS	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75252	24112	32.995663	-96.78588	TX	DALLAS	COLLIN	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75253	18450	32.67007	-96.61864	TX	DALLAS	DALLAS	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75254	23253	32.946397	-96.799501	TX	DALLAS	DALLAS	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75260	0	32.768	-96.8277	TX	DALLAS	DALLAS	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75261	0	32.896011	-97.038147	TX	DALLAS	DALLAS	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75262	0	32.7803	-96.8055	TX	DALLAS	DALLAS	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75263	0	32.7803	-96.8055	TX	DALLAS	DALLAS	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75264	0	32.7835	-96.8001	TX	DALLAS	DALLAS	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75265	0	32.7835	-96.8001	TX	DALLAS	DALLAS	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75266	0	32.7835	-96.8001	TX	DALLAS	DALLAS	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75267	0	32.78	-96.8102	TX	DALLAS	DALLAS	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75270	0	32.78133	-96.80198	TX	DALLAS	DALLAS	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75275	0	32.7835	-96.8001	TX	DALLAS	DALLAS	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75277	0	32.7835	-96.8001	TX	DALLAS	DALLAS	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75283	0	32.7835	-96.8001	TX	DALLAS	DALLAS	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75284	0	32.7835	-96.8001	TX	DALLAS	DALLAS	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75285	0	32.7835	-96.8001	TX	DALLAS	DALLAS	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75287	49004	33.002005	-96.84312	TX	DALLAS	COLLIN	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75301	0	32.7835	-96.8001	TX	DALLAS	DALLAS	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75303	0	32.7835	-96.8001	TX	DALLAS	DALLAS	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75312	0	32.7835	-96.8001	TX	DALLAS	DALLAS	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75313	0	32.7835	-96.8001	TX	DALLAS	DALLAS	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75315	0	32.7835	-96.8001	TX	DALLAS	DALLAS	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75320	0	32.7835	-96.8001	TX	DALLAS	DALLAS	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75326	0	32.7835	-96.8001	TX	DALLAS	DALLAS	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75336	0	32.7835	-96.8001	TX	DALLAS	DALLAS	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75339	0	32.7835	-96.8001	TX	DALLAS	DALLAS	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75342	0	32.7803	-96.81	TX	DALLAS	DALLAS	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75354	0	32.7835	-96.8001	TX	DALLAS	DALLAS	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75355	0	32.7835	-96.8001	TX	DALLAS	DALLAS	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75356	0	32.7835	-96.8001	TX	DALLAS	DALLAS	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75357	0	32.7835	-96.8001	TX	DALLAS	DALLAS	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75358	0	32.94	-96.87	TX	DALLAS	DALLAS	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75359	0	32.7835	-96.8001	TX	DALLAS	DALLAS	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75360	0	32.7835	-96.8001	TX	DALLAS	DALLAS	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75367	0	32.7835	-96.8001	TX	DALLAS	DALLAS	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75368	0	32.673948	-97.087158	TX	DALLAS	DALLAS	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75370	0	32.7803	-96.81	TX	DALLAS	DALLAS	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75371	0	32.7835	-96.8001	TX	DALLAS	DALLAS	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75372	0	32.7835	-96.8001	TX	DALLAS	DALLAS	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75373	0	32.7835	-96.8001	TX	DALLAS	DALLAS	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75374	0	32.7835	-96.8001	TX	DALLAS	DALLAS	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75376	0	32.7835	-96.8001	TX	DALLAS	DALLAS	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75378	0	32.7835	-96.8001	TX	DALLAS	DALLAS	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75379	0	32.7835	-96.8001	TX	DALLAS	DALLAS	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75380	0	32.7835	-96.8001	TX	DALLAS	DALLAS	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75381	0	32.7835	-96.8001	TX	DALLAS	DALLAS	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75382	0	32.7835	-96.8001	TX	DALLAS	DALLAS	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75389	0	32.7835	-96.8001	TX	DALLAS	DALLAS	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75390	0	32.7835	-96.8001	TX	DALLAS	DALLAS	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75391	0	32.7835	-96.8001	TX	DALLAS	DALLAS	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75392	0	32.7835	-96.8001	TX	DALLAS	DALLAS	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75393	0	32.7835	-96.8001	TX	DALLAS	DALLAS	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75394	0	32.7835	-96.8001	TX	DALLAS	DALLAS	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75395	0	32.7835	-96.8001	TX	DALLAS	DALLAS	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75397	0	32.7835	-96.8001	TX	DALLAS	DALLAS	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75398	0	32.7803	-96.8055	TX	DALLAS	DALLAS	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75401	18552	33.19357	-96.128	TX	GREENVILLE	HUNT	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75402	15920	33.057823	-96.092621	TX	GREENVILLE	HUNT	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75403	0	33.1395	-96.1114	TX	GREENVILLE	HUNT	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75404	0	33.1395	-96.1114	TX	GREENVILLE	HUNT	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75407	14120	33.145432	-96.488602	TX	PRINCETON	COLLIN	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75409	11831	33.339884	-96.527732	TX	ANNA	COLLIN	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75410	4334	32.781579	-95.608059	TX	ALBA	WOOD					99945	Rural Areas in TX
75411	1118	33.863367	-95.427002	TX	ARTHUR CITY	LAMAR		37580	Paris, TX		99945	Rural Areas in TX
75412	778	33.838548	-95.110842	TX	BAGWELL	RED RIVER					99945	Rural Areas in TX
75413	305	33.430126	-96.166194	TX	BAILEY	FANNIN		14300	Bonham, TX		99945	Rural Areas in TX
75414	3136	33.625516	-96.436588	TX	BELLS	GRAYSON	7640	43300	Sherman-Denison, TX	Sherman-Denison, TX MSA	43300	Sherman-Denison, TX
75415	144	33.473234	-95.779424	TX	BEN FRANKLIN	DELTA					99945	Rural Areas in TX
75416	2893	33.725024	-95.392586	TX	BLOSSOM	LAMAR		37580	Paris, TX		99945	Rural Areas in TX
75417	2456	33.472798	-95.070175	TX	BOGATA	RED RIVER					99945	Rural Areas in TX
75418	14411	33.561071	-96.201646	TX	BONHAM	FANNIN		14300	Bonham, TX		99945	Rural Areas in TX
75420	1076	33.1194	-95.7358	TX	BRASHEAR	HOPKINS		44860	Sulphur Springs, TX		99945	Rural Areas in TX
75421	1003	33.6184	-95.672249	TX	BROOKSTON	LAMAR		37580	Paris, TX		99945	Rural Areas in TX
75422	2883	33.139556	-95.934281	TX	CAMPBELL	HUNT	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75423	2982	33.279077	-96.193612	TX	CELESTE	HUNT	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75424	3297	33.315414	-96.393493	TX	BLUE RIDGE	COLLIN	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75425	0	33.8673	-95.5696	TX	CHICOTA	LAMAR		37580	Paris, TX		99945	Rural Areas in TX
75426	5301	33.627164	-94.974415	TX	CLARKSVILLE	RED RIVER					99945	Rural Areas in TX
75428	10089	33.264327	-95.914844	TX	COMMERCE	HUNT	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75429	0	33.2467	-95.8998	TX	COMMERCE	HUNT	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75431	2052	33.067363	-95.401761	TX	COMO	HOPKINS		44860	Sulphur Springs, TX		99945	Rural Areas in TX
75432	3323	33.39369	-95.538179	TX	COOPER	DELTA					99945	Rural Areas in TX
75433	2773	33.14253	-95.767169	TX	CUMBY	HOPKINS		44860	Sulphur Springs, TX		99945	Rural Areas in TX
75434	0	33.40914	-95.371039	TX	CUNNINGHAM	LAMAR		37580	Paris, TX		99945	Rural Areas in TX
75435	1185	33.493351	-95.339922	TX	DEPORT	LAMAR		37580	Paris, TX		99945	Rural Areas in TX
75436	1876	33.68384	-95.222143	TX	DETROIT	RED RIVER					99945	Rural Areas in TX
75437	1078	33.191958	-95.436859	TX	DIKE	HOPKINS		44860	Sulphur Springs, TX		99945	Rural Areas in TX
75438	972	33.560097	-96.049608	TX	DODD CITY	FANNIN		14300	Bonham, TX		99945	Rural Areas in TX
75439	868	33.595066	-96.281839	TX	ECTOR	FANNIN		14300	Bonham, TX		99945	Rural Areas in TX
75440	6350	32.845819	-95.74866	TX	EMORY	RAINS					99945	Rural Areas in TX
75441	142	33.429	-95.651802	TX	ENLOE	DELTA					99945	Rural Areas in TX
75442	8858	33.169911	-96.34041	TX	FARMERSVILLE	COLLIN	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75443	0	33.4697	-96.0893	TX	GOBER	FANNIN		14300	Bonham, TX		99945	Rural Areas in TX
75444	0	32.729181	-95.563632	TX	GOLDEN	WOOD					99945	Rural Areas in TX
75446	3180	33.640221	-95.924478	TX	HONEY GROVE	FANNIN		14300	Bonham, TX		99945	Rural Areas in TX
75447	1080	33.678246	-96.166015	TX	IVANHOE	FANNIN		14300	Bonham, TX		99945	Rural Areas in TX
75448	655	33.289572	-95.778942	TX	KLONDIKE	DELTA					99945	Rural Areas in TX
75449	1186	33.408331	-95.963181	TX	LADONIA	FANNIN		14300	Bonham, TX		99945	Rural Areas in TX
75450	331	33.467232	-95.613112	TX	LAKE CREEK	DELTA					99945	Rural Areas in TX
75451	1211	32.96508	-95.094442	TX	LEESBURG	CAMP		34420	Mount Pleasant, TX		99945	Rural Areas in TX
75452	4090	33.403168	-96.206348	TX	LEONARD	FANNIN		14300	Bonham, TX		99945	Rural Areas in TX
75453	3255	32.990737	-95.939738	TX	LONE OAK	HUNT	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75454	5699	33.284121	-96.549741	TX	MELISSA	COLLIN	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75455	28293	33.234791	-94.946191	TX	MOUNT PLEASANT	TITUS		34420	Mount Pleasant, TX		99945	Rural Areas in TX
75456	0	33.1564	-94.9684	TX	MOUNT PLEASANT	TITUS		34420	Mount Pleasant, TX		99945	Rural Areas in TX
75457	6522	33.206201	-95.216542	TX	MOUNT VERNON	FRANKLIN					99945	Rural Areas in TX
75458	0	33.2169	-96.2874	TX	MERIT	HUNT	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75459	4326	33.544843	-96.677076	TX	HOWE	GRAYSON	7640	43300	Sherman-Denison, TX	Sherman-Denison, TX MSA	43300	Sherman-Denison, TX
75460	23592	33.578797	-95.526233	TX	PARIS	LAMAR		37580	Paris, TX		99945	Rural Areas in TX
75461	0	33.6606	-95.5556	TX	PARIS	LAMAR		37580	Paris, TX		99945	Rural Areas in TX
75462	11350	33.664724	-95.476519	TX	PARIS	LAMAR		37580	Paris, TX		99945	Rural Areas in TX
75468	888	33.562472	-95.393472	TX	PATTONVILLE	LAMAR		37580	Paris, TX		99945	Rural Areas in TX
75469	371	33.407671	-95.79452	TX	PECAN GAP	DELTA					99945	Rural Areas in TX
75470	288	33.610258	-95.782619	TX	PETTY	LAMAR		37580	Paris, TX		99945	Rural Areas in TX
75471	1424	33.033261	-95.452286	TX	PICKTON	HOPKINS		44860	Sulphur Springs, TX		99945	Rural Areas in TX
75472	3548	32.872718	-95.883009	TX	POINT	RAINS					99945	Rural Areas in TX
75473	3855	33.800584	-95.499027	TX	POWDERLY	LAMAR		37580	Paris, TX		99945	Rural Areas in TX
75474	14882	32.922453	-96.089521	TX	QUINLAN	HUNT	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
75475	129	33.489126	-96.264442	TX	RANDOLPH	FANNIN		14300	Bonham, TX		99945	Rural Areas in TX
75476	1304	33.695736	-96.1408	TX	RAVENNA	FANNIN		14300	Bonham, TX		99945	Rural Areas in TX
